801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2011;2011;USD;US Dollar;6;millions;;;332.12
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2012;2012;USD;US Dollar;6;millions;;;491.8
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2013;2013;USD;US Dollar;6;millions;;;634.71
801;Australia;AUS;998;IX. Unallocated / Unspecified;528;Total ODA;A;Current Prices;2014;2014;USD;US Dollar;6;millions;;;272.44
801;Australia;AUS;1000;Total;528;Total ODA;A;Current Prices;2005;2005;USD;US Dollar;6;millions;;;1448.96
801;Australia;AUS;1000;Total;528;Total ODA;A;Current Prices;2006;2006;USD;US Dollar;6;millions;;;1796.05
801;Australia;AUS;1000;Total;528;Total ODA;A;Current Prices;2007;2007;USD;US Dollar;6;millions;;;2268.06
801;Australia;AUS;1000;Total;528;Total ODA;A;Current Prices;2008;2008;USD;US Dollar;6;millions;;;2652.98
801;Australia;AUS;1000;Total;528;Total ODA;A;Current Prices;2009;2009;USD;US Dollar;6;millions;;;2311.77
801;Australia;AUS;1000;Total;528;Total ODA;A;Current Prices;2010;2010;USD;US Dollar;6;millions;;;3287.09
